Date,Adj Close,Close,High,Low,Open,Volume
2000-03-24 00:00:00+00:00,1527.4599609375,1527.4599609375,1552.8699951171875,1516.8299560546875,1527.3499755859375,1052200000
2000-03-27 00:00:00+00:00,1523.8599853515625,1523.8599853515625,1534.6300048828125,1518.4599609375,1527.4599609375,901000000
2000-03-28 00:00:00+00:00,1507.72998046875,1507.72998046875,1527.3599853515625,1507.0899658203125,1523.8599853515625,959100000
2000-03-29 00:00:00+00:00,1508.52001953125,1508.52001953125,1521.449951171875,1497.449951171875,1507.72998046875,1061900000
2000-03-30 00:00:00+00:00,1487.9200439453125,1487.9200439453125,1517.3800048828125,1474.6300048828125,1508.52001953125,1193400000
2000-03-31 00:00:00+00:00,1498.5799560546875,1498.5799560546875,1519.81005859375,1484.3800048828125,1487.9200439453125,1227400000
2000-04-03 00:00:00+00:00,1505.969970703125,1505.969970703125,1507.18994140625,1486.9599609375,1498.5799560546875,1021700000
2000-04-04 00:00:00+00:00,1494.72998046875,1494.72998046875,1526.449951171875,1416.4100341796875,1505.97998046875,1515460000
2000-04-05 00:00:00+00:00,1487.3699951171875,1487.3699951171875,1506.550048828125,1478.050048828125,1494.72998046875,1110300000
2000-04-06 00:00:00+00:00,1501.3399658203125,1501.3399658203125,1511.760009765625,1487.3699951171875,1487.3699951171875,1008000000
2000-04-07 00:00:00+00:00,1516.3499755859375,1516.3499755859375,1518.6800537109375,1501.3399658203125,1501.3399658203125,891600000
2000-04-10 00:00:00+00:00,1504.4599609375,1504.4599609375,1527.18994140625,1503.3499755859375,1516.3499755859375,853700000
2000-04-11 00:00:00+00:00,1500.5899658203125,1500.5899658203125,1512.800048828125,1486.780029296875,1504.4599609375,971400000
2000-04-12 00:00:00+00:00,1467.1700439453125,1467.1700439453125,1509.0799560546875,1466.1500244140625,1500.5899658203125,1175900000
2000-04-13 00:00:00+00:00,1440.510009765625,1440.510009765625,1477.52001953125,1439.3399658203125,1467.1700439453125,1032000000
2000-04-14 00:00:00+00:00,1356.56005859375,1356.56005859375,1440.510009765625,1339.4000244140625,1440.510009765625,1279700000
2000-04-17 00:00:00+00:00,1401.43994140625,1401.43994140625,1401.530029296875,1346.5,1356.56005859375,1204700000
2000-04-18 00:00:00+00:00,1441.6099853515625,1441.6099853515625,1441.6099853515625,1397.81005859375,1401.43994140625,1109400000
2000-04-19 00:00:00+00:00,1427.469970703125,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000
2000-04-20 00:00:00+00:00,1434.5400390625,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000
2000-04-24 00:00:00+00:00,1429.8599853515625,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000
2000-04-25 00:00:00+00:00,1477.43994140625,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000
2000-04-26 00:00:00+00:00,1460.989990234375,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000
2000-04-27 00:00:00+00:00,1464.9200439453125,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000
2000-04-28 00:00:00+00:00,1452.4300537109375,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000
2000-05-01 00:00:00+00:00,1468.25,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000
2000-05-02 00:00:00+00:00,1446.2900390625,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000
2000-05-03 00:00:00+00:00,1415.0999755859375,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000
2000-05-04 00:00:00+00:00,1409.5699462890625,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000
2000-05-05 00:00:00+00:00,1432.6300048828125,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000
2000-05-08 00:00:00+00:00,1424.1700439453125,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000
2000-05-09 00:00:00+00:00,1412.1400146484375,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000
2000-05-10 00:00:00+00:00,1383.050048828125,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000
2000-05-11 00:00:00+00:00,1407.81005859375,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000
2000-05-12 00:00:00+00:00,1420.9599609375,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000
2000-05-15 00:00:00+00:00,1452.3599853515625,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000
2000-05-16 00:00:00+00:00,1466.0400390625,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000
2000-05-17 00:00:00+00:00,1447.800048828125,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000
2000-05-18 00:00:00+00:00,1437.2099609375,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000
2000-05-19 00:00:00+00:00,1406.949951171875,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000
2000-05-22 00:00:00+00:00,1400.719970703125,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000
2000-05-23 00:00:00+00:00,1373.8599853515625,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000
2000-05-24 00:00:00+00:00,1399.050048828125,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000
2000-05-25 00:00:00+00:00,1381.52001953125,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000
2000-05-26 00:00:00+00:00,1378.02001953125,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000
2000-05-30 00:00:00+00:00,1422.449951171875,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000
2000-05-31 00:00:00+00:00,1420.5999755859375,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000
2000-06-01 00:00:00+00:00,1448.81005859375,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000
2000-06-02 00:00:00+00:00,1477.260009765625,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000
2000-06-05 00:00:00+00:00,1467.6300048828125,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000
2000-06-06 00:00:00+00:00,1457.8399658203125,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000
2000-06-07 00:00:00+00:00,1471.3599853515625,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000
2000-06-08 00:00:00+00:00,1461.6700439453125,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000
2000-06-09 00:00:00+00:00,1456.949951171875,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000
2000-06-12 00:00:00+00:00,1446.0,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000
2000-06-13 00:00:00+00:00,1469.43994140625,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000
2000-06-14 00:00:00+00:00,1470.5400390625,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000
2000-06-15 00:00:00+00:00,1478.72998046875,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000
2000-06-16 00:00:00+00:00,1464.4599609375,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000
2000-06-19 00:00:00+00:00,1486.0,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000
2000-06-20 00:00:00+00:00,1475.949951171875,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000
2000-06-21 00:00:00+00:00,1479.1300048828125,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000
2000-06-22 00:00:00+00:00,1452.1800537109375,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000
2000-06-23 00:00:00+00:00,1441.47998046875,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000
2000-06-26 00:00:00+00:00,1455.31005859375,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000
2000-06-27 00:00:00+00:00,1450.550048828125,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000
2000-06-28 00:00:00+00:00,1454.8199462890625,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000
2000-06-29 00:00:00+00:00,1442.3900146484375,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000
2000-06-30 00:00:00+00:00,1454.5999755859375,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000
2000-07-03 00:00:00+00:00,1469.5400390625,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000
2000-07-05 00:00:00+00:00,1446.22998046875,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000
2000-07-06 00:00:00+00:00,1456.6700439453125,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000
2000-07-07 00:00:00+00:00,1478.9000244140625,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000
2000-07-10 00:00:00+00:00,1475.6199951171875,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000
2000-07-11 00:00:00+00:00,1480.8800048828125,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000
2000-07-12 00:00:00+00:00,1492.9200439453125,1492.9200439453125,1497.68994140625,1480.8800048828125,1480.8800048828125,1001200000
2000-07-13 00:00:00+00:00,1495.8399658203125,1495.8399658203125,1501.3900146484375,1489.6500244140625,1492.9200439453125,1026800000
2000-07-14 00:00:00+00:00,1509.97998046875,1509.97998046875,1509.989990234375,1494.56005859375,1495.8399658203125,960600000
2000-07-17 00:00:00+00:00,1510.489990234375,1510.489990234375,1517.3199462890625,1505.260009765625,1509.97998046875,906000000
2000-07-18 00:00:00+00:00,1493.739990234375,1493.739990234375,1510.489990234375,1491.3499755859375,1510.489990234375,908300000
2000-07-19 00:00:00+00:00,1481.9599609375,1481.9599609375,1495.6300048828125,1479.9200439453125,1493.739990234375,909400000
2000-07-20 00:00:00+00:00,1495.5699462890625,1495.5699462890625,1501.9200439453125,1481.9599609375,1481.9599609375,1064600000
2000-07-21 00:00:00+00:00,1480.18994140625,1480.18994140625,1495.5699462890625,1477.9100341796875,1495.5699462890625,968300000
2000-07-24 00:00:00+00:00,1464.2900390625,1464.2900390625,1485.8800048828125,1463.800048828125,1480.18994140625,880300000
2000-07-25 00:00:00+00:00,1474.469970703125,1474.469970703125,1476.22998046875,1464.2900390625,1464.2900390625,969400000
2000-07-26 00:00:00+00:00,1452.4200439453125,1452.4200439453125,1474.469970703125,1452.4200439453125,1474.469970703125,1235800000
2000-07-27 00:00:00+00:00,1449.6199951171875,1449.6199951171875,1464.9100341796875,1445.3299560546875,1452.4200439453125,1156400000
2000-07-28 00:00:00+00:00,1419.8900146484375,1419.8900146484375,1456.6800537109375,1413.8900146484375,1449.6199951171875,980000000
2000-07-31 00:00:00+00:00,1430.8299560546875,1430.8299560546875,1437.6500244140625,1418.7099609375,1419.8900146484375,952600000
2000-08-01 00:00:00+00:00,1438.0999755859375,1438.0999755859375,1443.5400390625,1428.9599609375,1430.8299560546875,938700000
2000-08-02 00:00:00+00:00,1438.699951171875,1438.699951171875,1451.5899658203125,1433.489990234375,1438.0999755859375,994500000
2000-08-03 00:00:00+00:00,1452.56005859375,1452.56005859375,1454.18994140625,1425.4300537109375,1438.699951171875,1095600000
2000-08-04 00:00:00+00:00,1462.9300537109375,1462.9300537109375,1462.9300537109375,1451.31005859375,1452.56005859375,956000000
2000-08-07 00:00:00+00:00,1479.3199462890625,1479.3199462890625,1480.800048828125,1460.719970703125,1462.9300537109375,854800000
2000-08-08 00:00:00+00:00,1482.800048828125,1482.800048828125,1484.52001953125,1472.6099853515625,1479.3199462890625,992200000
2000-08-09 00:00:00+00:00,1472.8699951171875,1472.8699951171875,1490.3299560546875,1471.1600341796875,1482.800048828125,1054000000
2000-08-10 00:00:00+00:00,1460.25,1460.25,1475.1500244140625,1459.8900146484375,1472.8699951171875,940800000
2000-08-11 00:00:00+00:00,1471.8399658203125,1471.8399658203125,1475.719970703125,1453.06005859375,1460.25,835500000
2000-08-14 00:00:00+00:00,1491.56005859375,1491.56005859375,1491.6400146484375,1468.56005859375,1471.8399658203125,783800000
2000-08-15 00:00:00+00:00,1484.4300537109375,1484.4300537109375,1493.1199951171875,1482.739990234375,1491.56005859375,895900000
2000-08-16 00:00:00+00:00,1479.8499755859375,1479.8499755859375,1496.0899658203125,1475.739990234375,1484.4300537109375,929800000
2000-08-17 00:00:00+00:00,1496.0699462890625,1496.0699462890625,1499.3199462890625,1479.8499755859375,1479.8499755859375,922400000
2000-08-18 00:00:00+00:00,1491.719970703125,1491.719970703125,1499.469970703125,1488.989990234375,1496.0699462890625,821400000
2000-08-21 00:00:00+00:00,1499.47998046875,1499.47998046875,1502.8399658203125,1491.1300048828125,1491.719970703125,731600000
2000-08-22 00:00:00+00:00,1498.1300048828125,1498.1300048828125,1508.449951171875,1497.4200439453125,1499.47998046875,818800000
2000-08-23 00:00:00+00:00,1505.969970703125,1505.969970703125,1507.199951171875,1489.52001953125,1498.1300048828125,871000000
2000-08-24 00:00:00+00:00,1508.31005859375,1508.31005859375,1511.1600341796875,1501.25,1505.969970703125,837100000
2000-08-25 00:00:00+00:00,1506.449951171875,1506.449951171875,1513.469970703125,1505.0899658203125,1508.31005859375,685600000
2000-08-28 00:00:00+00:00,1514.0899658203125,1514.0899658203125,1523.949951171875,1506.449951171875,1506.449951171875,733600000
2000-08-29 00:00:00+00:00,1509.8399658203125,1509.8399658203125,1514.81005859375,1505.4599609375,1514.0899658203125,795600000
2000-08-30 00:00:00+00:00,1502.5899658203125,1502.5899658203125,1510.489990234375,1500.0899658203125,1509.8399658203125,818400000
2000-08-31 00:00:00+00:00,1517.6800537109375,1517.6800537109375,1525.2099609375,1502.5899658203125,1502.5899658203125,1056600000
2000-09-01 00:00:00+00:00,1520.77001953125,1520.77001953125,1530.0899658203125,1515.530029296875,1517.6800537109375,767700000
2000-09-05 00:00:00+00:00,1507.0799560546875,1507.0799560546875,1520.77001953125,1504.2099609375,1520.77001953125,838500000
2000-09-06 00:00:00+00:00,1492.25,1492.25,1512.6099853515625,1492.1199951171875,1507.0799560546875,995100000
2000-09-07 00:00:00+00:00,1502.510009765625,1502.510009765625,1505.3399658203125,1492.25,1492.25,985500000
2000-09-08 00:00:00+00:00,1494.5,1494.5,1502.510009765625,1489.8800048828125,1502.510009765625,961000000
2000-09-11 00:00:00+00:00,1489.260009765625,1489.260009765625,1506.760009765625,1483.010009765625,1494.5,899300000
2000-09-12 00:00:00+00:00,1481.989990234375,1481.989990234375,1496.9300537109375,1479.6700439453125,1489.260009765625,991200000
2000-09-13 00:00:00+00:00,1484.9100341796875,1484.9100341796875,1487.449951171875,1473.6099853515625,1481.989990234375,1068300000
2000-09-14 00:00:00+00:00,1480.8699951171875,1480.8699951171875,1494.1600341796875,1476.72998046875,1484.9100341796875,1014000000
2000-09-15 00:00:00+00:00,1465.81005859375,1465.81005859375,1480.9599609375,1460.219970703125,1480.8699951171875,1268400000
2000-09-18 00:00:00+00:00,1444.510009765625,1444.510009765625,1467.77001953125,1441.9200439453125,1465.81005859375,962500000
2000-09-19 00:00:00+00:00,1459.9000244140625,1459.9000244140625,1461.1600341796875,1444.510009765625,1444.510009765625,1024900000
2000-09-20 00:00:00+00:00,1451.3399658203125,1451.3399658203125,1460.489990234375,1430.949951171875,1459.9000244140625,1104000000
2000-09-21 00:00:00+00:00,1449.050048828125,1449.050048828125,1452.77001953125,1436.300048828125,1451.3399658203125,1105400000
2000-09-22 00:00:00+00:00,1448.719970703125,1448.719970703125,1449.050048828125,1421.8800048828125,1449.050048828125,1185500000
2000-09-25 00:00:00+00:00,1439.030029296875,1439.030029296875,1457.4200439453125,1435.9300537109375,1448.719970703125,982400000
2000-09-26 00:00:00+00:00,1427.2099609375,1427.2099609375,1448.0400390625,1425.25,1439.030029296875,1106600000
2000-09-27 00:00:00+00:00,1426.5699462890625,1426.5699462890625,1437.219970703125,1419.43994140625,1427.2099609375,1174700000
2000-09-28 00:00:00+00:00,1458.2900390625,1458.2900390625,1461.68994140625,1425.780029296875,1426.5699462890625,1206200000
2000-09-29 00:00:00+00:00,1436.510009765625,1436.510009765625,1458.2900390625,1436.2900390625,1458.2900390625,1197100000
2000-10-02 00:00:00+00:00,1436.22998046875,1436.22998046875,1445.5999755859375,1429.8299560546875,1436.52001953125,1051200000
2000-10-03 00:00:00+00:00,1426.4599609375,1426.4599609375,1454.8199462890625,1425.280029296875,1436.22998046875,1098100000
2000-10-04 00:00:00+00:00,1434.3199462890625,1434.3199462890625,1439.989990234375,1416.31005859375,1426.4599609375,1167400000
2000-10-05 00:00:00+00:00,1436.280029296875,1436.280029296875,1444.1700439453125,1431.800048828125,1434.3199462890625,1176100000
2000-10-06 00:00:00+00:00,1408.989990234375,1408.989990234375,1443.300048828125,1397.06005859375,1436.280029296875,1150100000
2000-10-09 00:00:00+00:00,1402.030029296875,1402.030029296875,1409.68994140625,1392.47998046875,1408.989990234375,716600000
2000-10-10 00:00:00+00:00,1387.02001953125,1387.02001953125,1408.8299560546875,1383.8499755859375,1402.030029296875,1044000000
2000-10-11 00:00:00+00:00,1364.5899658203125,1364.5899658203125,1387.02001953125,1349.6700439453125,1387.02001953125,1387500000
2000-10-12 00:00:00+00:00,1329.780029296875,1329.780029296875,1374.9300537109375,1328.06005859375,1364.5899658203125,1388600000
2000-10-13 00:00:00+00:00,1374.1700439453125,1374.1700439453125,1374.1700439453125,1327.0799560546875,1329.780029296875,1223900000
2000-10-16 00:00:00+00:00,1374.6199951171875,1374.6199951171875,1379.47998046875,1365.06005859375,1374.1700439453125,1005400000
2000-10-17 00:00:00+00:00,1349.969970703125,1349.969970703125,1380.989990234375,1342.3399658203125,1374.6199951171875,1161500000
2000-10-18 00:00:00+00:00,1342.1300048828125,1342.1300048828125,1356.6500244140625,1305.7900390625,1349.969970703125,1441700000
2000-10-19 00:00:00+00:00,1388.760009765625,1388.760009765625,1389.9300537109375,1342.1300048828125,1342.1300048828125,1297900000
2000-10-20 00:00:00+00:00,1396.9300537109375,1396.9300537109375,1408.469970703125,1382.18994140625,1388.760009765625,1177400000
2000-10-23 00:00:00+00:00,1395.780029296875,1395.780029296875,1406.9599609375,1387.75,1396.9300537109375,1046800000
2000-10-24 00:00:00+00:00,1398.1300048828125,1398.1300048828125,1415.6400146484375,1388.1300048828125,1395.780029296875,1158600000
2000-10-25 00:00:00+00:00,1364.9000244140625,1364.9000244140625,1398.1300048828125,1362.2099609375,1398.1300048828125,1315600000
2000-10-26 00:00:00+00:00,1364.43994140625,1364.43994140625,1372.719970703125,1337.81005859375,1364.9000244140625,1303800000
2000-10-27 00:00:00+00:00,1379.5799560546875,1379.5799560546875,1384.5699462890625,1364.1300048828125,1364.43994140625,1086300000
2000-10-30 00:00:00+00:00,1398.6600341796875,1398.6600341796875,1406.3599853515625,1376.8599853515625,1379.5799560546875,1186500000
2000-10-31 00:00:00+00:00,1429.4000244140625,1429.4000244140625,1432.219970703125,1398.6600341796875,1398.6600341796875,1366400000
2000-11-01 00:00:00+00:00,1421.219970703125,1421.219970703125,1429.5999755859375,1410.449951171875,1429.4000244140625,1206800000
2000-11-02 00:00:00+00:00,1428.3199462890625,1428.3199462890625,1433.4000244140625,1421.219970703125,1421.219970703125,1167700000
2000-11-03 00:00:00+00:00,1426.68994140625,1426.68994140625,1433.2099609375,1420.9200439453125,1428.3199462890625,997700000
2000-11-06 00:00:00+00:00,1432.18994140625,1432.18994140625,1438.4599609375,1427.719970703125,1428.760009765625,930900000
2000-11-07 00:00:00+00:00,1431.8699951171875,1431.8699951171875,1436.219970703125,1423.260009765625,1432.18994140625,880900000
2000-11-08 00:00:00+00:00,1409.280029296875,1409.280029296875,1437.280029296875,1408.780029296875,1431.8699951171875,909300000
2000-11-09 00:00:00+00:00,1400.1400146484375,1400.1400146484375,1409.280029296875,1369.6800537109375,1409.280029296875,1111000000
2000-11-10 00:00:00+00:00,1365.97998046875,1365.97998046875,1400.1400146484375,1365.969970703125,1400.1400146484375,962500000
2000-11-13 00:00:00+00:00,1351.260009765625,1351.260009765625,1365.97998046875,1328.6199951171875,1365.97998046875,1129300000
